event_id,image_group_id,image_url_1,image_url_2,image_url_3,image_url_1_bbox,image_url_2_bbox,image_url_3_bbox,count,species_name,blank_image,bboxes,event_final_topk_conf,load_date
42,2032882,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2032882_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2032882_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2032882_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2032882_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2032882_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2032882_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'elk': 0.6084813177585602, 'raccoon': 0.1842861870924632}",12/03/2021
43,2033028,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2033028_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2033028_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2033028_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2033028_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2033028_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2033028_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.13835201660792035, 'bear': 0.03495744429528713}",12/03/2021
44,2035054,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2035054_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2035054_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2035054_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2035054_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2035054_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2035054_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.05296912044286728, 'foxgray_foxred': 0.01315377652645111}",12/03/2021
45,2035148,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2035148_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2035148_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2035148_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2035148_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2035148_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2035148_2C.jpeg,0,blank,True,None,"{'deer': 0.38876953080000004, 'turkey': 0.2652657528718313, 'cottontail_snowshoehare': 0.09224227940042815}",12/03/2021
46,2035571,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2035571_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2035571_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2035571_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2035571_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2035571_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2035571_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.0815983551243941, 'coyote': 0.0366999829808871}",12/03/2021
47,2039377,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2039377_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2039377_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2039377_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2039377_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2039377_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2039377_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'deer': 0.5333879093329112, 'foxgray_foxred': 0.2718547234932582}",12/03/2021
48,2039399,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2039399_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2039399_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2039399_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2039399_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2039399_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2039399_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'coyote': 0.044738383342822395, 'turkey': 0.02850389418502649}",12/03/2021
49,2039423,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2039423_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2039423_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2039423_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2039423_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2039423_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2039423_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.029058223590254784, 'coyote': 0.024121147580444813}",12/03/2021
50,2039621,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2039621_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2039621_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2039621_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2039621_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2039621_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2039621_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.26242415110270184, 'coyote': 0.2579350769519806}",12/03/2021
51,2040189,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2040189_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2040189_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2040189_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2040189_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2040189_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2040189_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'foxgray_foxred': 0.4160082836945852, 'deer': 0.22010751068592072}",12/03/2021
52,2040970,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2040970_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2040970_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2040970_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2040970_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2040970_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2040970_2C.jpeg,1,cottontail_snowshoehare,False,"{'A': [['0.5177556649529825,0.8899147474294737,0.0859375,0.09090917523508739']], 'B': [['0.5174005618573685,0.8835227061912282,0.08735795876175437,0.07954541238245631']], 'C': [['0.5138494149529825,0.8892044948589476,0.0859375,0.08238632990596505']]}","{'cottontail_snowshoehare': 0.7980468756, 'foxgray_foxred': 0.2817007899284363, 'raccoon': 0.0441499458005031}",12/03/2021
53,2041655,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2041655_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2041655_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2041655_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2041655_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2041655_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2041655_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.604603389898936, 'bear': 0.40519376595815026}",12/03/2021
54,2042734,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2042734_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2042734_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2042734_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2042734_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2042734_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2042734_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'coyote': 0.26820436120033264, 'foxgray_foxred': 0.2677173912525177}",12/03/2021
55,2042917,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2042917_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2042917_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2042917_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2042917_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2042917_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2042917_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'bear': 0.33708343903223675, 'turkey': 0.2726639310518901}",12/03/2021
56,2043970,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2043970_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2043970_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2043970_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2043970_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2043970_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2043970_2C.jpeg,1,turkey,False,"{'A': [['0.46946022938087717,0.8544033711442107,0.1051136237147369,0.10653408247649127']], 'B': [['0.46874997681035097,0.8565340824764912,0.09943178866771941,0.10511367009403495']], 'C': [['0.4680397474294738,0.8558238299059651,0.10369316495298252,0.10369316495298252']]}","{'turkey': 0.7388671872, 'elk': 0.5701197187105815, 'bear': 0.04115695133805275}",12/03/2021
57,2046082,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2046082_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2046082_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2046082_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2046082_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2046082_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2046082_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'foxgray_foxred': 0.8127604921658834, 'bear': 0.017422364714245003}",12/03/2021
58,2046088,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2046088_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2046088_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2046088_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2046088_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2046088_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2046088_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'foxgray_foxred': 0.7794185479482015, 'raccoon': 0.035867399225632354}",12/03/2021
59,2046714,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2046714_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2046714_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2046714_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2046714_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2046714_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2046714_2C.jpeg,1,elk,False,"{'A': [['0.6983309574764912,0.5440340824764912,0.06640625,0.06463066495298252']], 'B': [['0.6986860605721054,0.5450994149529825,0.06569604380877185,0.05965908247649126']], 'C': []}","{'elk': 0.35537109359999997, 'turkey': 0.18488810708125433, 'coyote': 0.11816654354333878}",12/03/2021
60,2046820,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2046820_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2046820_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2046820_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2046820_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2046820_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2046820_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.44878626863161725, 'coyote': 0.13179976493120193}",12/03/2021
61,2047126,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2047126_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2047126_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2047126_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2047126_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2047126_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2047126_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.4913511872291565, 'bear': 0.09965177004535994}",12/03/2021
62,2048227,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2048227_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2048227_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2048227_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2048227_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2048227_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2048227_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'foxgray_foxred': 0.4430149495601654, 'coyote': 0.1568142076333364}",12/03/2021
63,2050269,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2050269_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2050269_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2050269_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2050269_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2050269_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2050269_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.09538372357686362, 'wolf': 0.010897085691491764}",12/03/2021
64,2050721,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2050721_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2050721_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2050721_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2050721_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2050721_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2050721_2C.jpeg,1,cottontail_snowshoehare,False,"{'A': [], 'B': [['0.6431107680485966,0.5330255618573685,0.10227270619122815,0.07670454123824563']], 'C': []}","{'cottontail_snowshoehare': 0.8267479141553243, 'foxgray_foxred': 0.31816406280000004, 'bear': 0.0023534740709389252}",12/03/2021
65,2051431,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2051431_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2051431_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2051431_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2051431_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2051431_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2051431_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.14474843939145407, 'foxgray_foxred': 0.039318123211463295}",12/03/2021
66,2952333,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2952333_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2952333_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2952333_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2952333_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2952333_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2952333_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.37935736278692883, 'bear': 0.06885584443807602}",12/03/2021
67,2952479,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2952479_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2952479_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2952479_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2952479_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2952479_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2952479_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.6439912815888723, 'bear': 0.06475873912374179}",12/03/2021
68,2952614,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2952614_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2952614_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2952614_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2952614_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2952614_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2952614_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'coyote': 0.3763464093208313, 'turkey': 0.20905238886674246}",12/03/2021
69,2953213,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2953213_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2953213_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2953213_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2953213_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2953213_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2953213_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'wolf': 0.03803663576642673, 'turkey': 0.020143861571947735}",12/03/2021
70,2955029,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2955029_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2955029_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2955029_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2955029_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2955029_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2955029_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.033151128639777504, 'wolf': 0.003305950667709112}",12/03/2021
71,2966342,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2966342_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2966342_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2966342_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2966342_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2966342_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2966342_2C.jpeg,0,blank,True,None,"{'raccoon': 0.33808593719999996, 'cottontail_snowshoehare': 0.13570372015237808, 'wolf': 0.005951447334761421}",12/03/2021
72,2967208,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2967208_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2967208_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2967208_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2967208_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2967208_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2967208_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'foxgray_foxred': 0.050989799201488495, 'turkey': 0.046346187591552734}",12/03/2021
73,2967414,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2967414_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2967414_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2967414_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2967414_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2967414_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2967414_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'wolf': 0.03999491843084495, 'turkey': 0.035821429143349334}",12/03/2021
74,2967546,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2967546_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2967546_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2967546_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2967546_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2967546_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2967546_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'turkey': 0.10255081579089165, 'foxgray_foxred': 0.09070207675298056}",12/03/2021
75,2968166,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2968166_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2968166_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/2968166_2C.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2968166_0A.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2968166_1B.jpeg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/2968166_2C.jpeg,0,blank,True,None,"{'blank': 0.99, 'coyote': 0.19576126088698706, 'wolf': 0.080867155144612}",12/03/2021
