Model_Output_ID,model_id,image_group_id,image_id_1,image_id_2,image_id_3,image_id_1_species_name,image_id_2_species_name,image_id_3_species_name,image_id_1_conf,image_id_2_conf,image_id_3_conf,image_id_1_bbox,image_id_2_bbox,image_id_3_bbox,image_id_1_count,image_id_2_count,image_id_3_count,image_id_1_blank,image_id_2_blank,image_id_3_blank,image_id_1_detectable,image_id_2_detectable,image_id_3_detectable,load_date
194,1,3871735,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
195,1,3877395,A,B,C,animal,animal,animal,0.2939453125,0.3271484375,0.330078125,"0.02237215882739035,0.7862215824764912,0.0447443176547807,0.2514205051410524","0.022660688788695177,0.7897727061912282,0.045321377577390354,0.2642045876175437","0.02044122777086623,0.7627840592868422,0.04088245554173246,0.19602270619122816",1,1,1,False,False,False,False,False,False,12/05/2021
196,1,3879392,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
197,1,3982947,A,B,C,,,animal,,,0.25146484375,,,"0.39914770619122814,0.801136353095614,0.08806816495298252,0.05823862371473689",0,0,1,True,True,False,False,False,False,12/05/2021
198,1,4978735,A,B,C,animal,animal,animal,0.3720703125,0.4404296875,0.39599609375,"0.8984374536207019,0.6599786636677194,0.1946022474294738,0.18856533247649127","0.8998579123824563,0.6580255386677194,0.19176132990596503,0.19815341752350873","0.8984375,0.6576704355721054,0.19176132990596503,0.18465912885578933",1,1,1,False,False,False,False,False,False,12/05/2021
199,1,5070225,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
200,1,SSWI000000002741773,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
201,1,SSWI000000004032002,A,B,C,animal,animal,animal,0.87109375,0.845703125,0.78662109375,"0.8774857912382457,0.9140625,0.24502841752350873,0.171875","0.51171875,0.7240767087617543,0.09090908247649127,0.1725852525705262","0.5021306649529825,0.6773792255250879,0.08025566495298252,0.15092329123824563",1,1,1,False,False,False,False,False,False,12/05/2021
202,1,SSWI000000004068822,A,B,C,animal,animal,animal,0.80908203125,0.861328125,0.8798828125,"0.9090909175235088,0.9382102061912282,0.18181816495298253,0.12215908247649127","0.49325283247649127,0.8167613299059651,0.1867897474294738,0.25426132990596506","0.41912285245298253,0.75,0.1496803724294738,0.203125",1,1,1,False,False,False,False,False,False,12/05/2021
203,1,SSWI000000004248668,A,B,C,animal,"animal,animal","animal,animal",0.48046875,"0.353515625,0.52294921875","0.5009765625,0.47021484375","0.60546875,0.7008167487147369,0.20525566495298253,0.11257099742947378","0.6051136237147369,0.7017045180485966,0.2123579123824563,0.11505678866771941;0.0404496605318368,0.8806817886677194,0.08032226141281766,0.11931825771157864","0.6008522706191228,0.7024147474294737,0.21732954123824563,0.11931816495298252;0.12784090302997808,0.8416192886677194,0.17471590013127197,0.09517041238245631",1,2,2,False,False,False,False,False,False,12/05/2021
204,1,SSWI000000004277676,A,B,C,animal,animal,animal,0.69091796875,0.73681640625,0.55615234375,"0.58203125,0.617542603095614,0.0390625,0.05894887628526311","0.5774147474294737,0.6168323737147369,0.0546875,0.07102275257052622","0.5752840592868422,0.621448853095614,0.05823862371473689,0.0745738762852631",1,1,1,False,False,False,False,False,False,12/05/2021
205,1,SSWI000000004277809,A,B,C,animal,animal,animal,0.7021484375,0.296875,0.666015625,"0.5404829355721054,0.594105103095614,0.04545454123824563,0.044744288667719415","0.6242897706191228,0.6104403324764912,0.03480112371473689,0.03835224742947378","0.6115056649529825,0.6075994149529825,0.05752841752350874,0.04190341752350874",1,1,1,False,False,False,False,False,False,12/05/2021
206,1,SSWI000000004316028,A,B,C,animal,,animal,0.7900390625,,0.7568359375,"0.5245028324764912,0.6122158943338597,0.1796875,0.09161928866771941",,"0.33212001997649127,0.6086647474294737,0.10990766623824563,0.09090908247649127",1,0,1,False,True,False,False,False,False,12/05/2021
207,1,SSWI000000004316466,A,B,C,animal,,animal,0.80908203125,,0.27001953125,"0.519886353095614,0.9119317886677194,0.25710229380877186,0.17613642266456117",,"0.6693891855721054,0.585937476810351,0.04687495362070194,0.04545454123824563",1,0,1,False,True,False,False,False,False,12/05/2021
208,1,SSWI000000004332536,A,B,C,animal,animal,animal,0.85107421875,0.87939453125,0.78857421875,"0.4261363530956141,0.7434303956191228,0.10085229380877185,0.16938920876175437","0.6736505386677194,0.8963067886677194,0.18536933504701747,0.20596591752350873","0.7755681649529825,0.9282670412382457,0.22017050514105244,0.14346591752350873",1,1,1,False,False,False,False,False,False,12/05/2021
209,1,SSWI000000004395445,A,B,C,animal,animal,animal,0.81494140625,0.8017578125,0.8515625,"0.5319602061912282,0.5078124884051755,0.14630683504701747,0.34303977061912283","0.4822442886677194,0.47523081121473687,0.1796875,0.24129970747649127","0.5007102061912282,0.4893465708816667,0.2102272474294738,0.24573860052508786",1,1,1,False,False,False,False,False,False,12/05/2021
210,1,SSWI000000004418314,A,B,C,animal,animal,animal,0.736328125,0.79052734375,0.81298828125,"0.9382102061912282,0.8700283943338597,0.12357958761754369,0.25426137628526313","0.5177556765478071,0.7919033711442107,0.40696022938087717,0.3295454123824563","0.30655184342868425,0.7940340824764912,0.43093039561912283,0.30823867009403494",1,1,1,False,False,False,False,False,False,12/05/2021
211,1,SSWI000000004418924,A,B,C,"animal,animal",animal,animal,"0.494140625,0.5615234375",0.494873046875,0.51708984375,"0.1963778382739035,0.6977982680485966,0.057528405928684224,0.052556788667719415;0.8451704587617543,0.43856533247649127,0.05965908247649126,0.05184658247649126","0.8451704587617543,0.4375,0.05965908247649126,0.05184658247649126","0.8465908711442107,0.4375,0.05965908247649126,0.052556835047017476",2,1,1,False,False,False,False,False,False,12/05/2021
212,1,SSWI000000004560363,A,B,C,animal,animal,animal,0.84326171875,0.8720703125,0.87548828125,"0.09303977061912282,0.6928266623824563,0.18607954123824563,0.29900566495298253","0.4921875,0.5603692886677194,0.15056816495298253,0.21377841752350873","0.5752840824764912,0.5404829355721054,0.125,0.1988636237147369",1,1,1,False,False,False,False,False,False,12/05/2021
213,1,SSWI000000004585392,A,B,C,animal,animal,animal,0.77978515625,0.81640625,0.83544921875,"0.7856888930485966,0.6118607680485966,0.22265620362070193,0.12428979380877185","0.5571732912382457,0.6168323737147369,0.1711647474294738,0.11008525257052622","0.3714488646904386,0.6036931649529825,0.2258522706191228,0.10511367009403495",1,1,1,False,False,False,False,False,False,12/05/2021
214,1,SSWI000000004646393,A,B,C,animal,animal,animal,0.900390625,0.8837890625,0.8955078125,"0.3330965708816667,0.8330965824764912,0.35014201804859657,0.27556816495298253","0.6784445811912282,0.8116121610971931,0.3433948273354388,0.2375709974294738","0.8252840824764912,0.8414417487147369,0.34943183504701747,0.2688209974294738",1,1,1,False,False,False,False,False,False,12/05/2021
215,1,SSWI000000004655744,A,B,C,animal,"animal,animal","animal,animal",0.83935546875,"0.8369140625,0.8701171875","0.88427734375,0.84912109375","0.6702769549059651,0.5967684574764912,0.15518466752350873,0.33203125","0.6498579355721054,0.47443181185736844,0.07528412885578932,0.12286928866771941;0.7629615992398248,0.5642755618573685,0.12180395619122815,0.2066761237147369","0.785511353095614,0.5518465824764912,0.13778412885578933,0.203125;0.672230103095614,0.4715908943338597,0.0980113762852631,0.13139204123824563",1,2,2,False,False,False,False,False,False,12/05/2021
216,1,SSWI000000004770299,A,B,C,animal,animal,animal,0.52490234375,0.79833984375,0.5634765625,"0.43146305026254395,0.652343726810351,0.0965908943338597,0.09161928866771941","0.38094814497649127,0.6654829355721054,0.13583095747649127,0.08025571133228059","0.27130680605995616,0.683593726810351,0.15411930026254392,0.0973011237147369",1,1,1,False,False,False,False,False,False,12/05/2021
217,1,SSWI000000004834678,A,B,C,animal,animal,animal,0.79443359375,0.79833984375,0.75341796875,"0.5035511237147369,0.8501420412382457,0.0859375,0.14346591752350873","0.5887783943338597,0.9382102061912282,0.1448863762852631,0.12357958761754369","0.652343726810351,0.9502840824764912,0.1683238762852631,0.09943183504701748",1,1,1,False,False,False,False,False,False,12/05/2021
218,1,SSWI000000004953562,A,B,C,animal,,animal,0.88427734375,,0.56591796875,"0.65625,0.734375,0.6875,0.53125",,"0.36931816495298253,0.37420097745298253,0.06463066495298252,0.044921875",1,0,1,False,True,False,False,False,False,12/05/2021
219,1,SSWI000000005067646,A,B,C,animal,animal,animal,0.8876953125,0.841796875,0.771484375,"0.32421873260776324,0.7897727061912282,0.2720170296434211,0.4076704123824563","0.44282669716692985,0.7080965592868422,0.18181818814263156,0.2940340360971932","0.5007102061912282,0.6438209974294737,0.11789775257052622,0.22372158247649127",1,1,1,False,False,False,False,False,False,12/05/2021
220,1,SSWI000000005175003,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
221,1,SSWI000000005210755,A,B,C,animal,,,0.728515625,,,"0.7428977061912282,0.5830965824764912,0.12357958761754369,0.08664775257052622",,,1,0,0,False,True,True,False,False,False,12/05/2021
222,1,SSWI000000005249537,A,B,C,animal,animal,animal,0.84521484375,0.8818359375,0.81591796875,"0.43075283247649127,0.8352272474294737,0.19034091752350873,0.23295449485894756","0.27565694072688607,0.8821022474294737,0.2881746958816667,0.23011367009403497","0.11456852850127727,0.9190340360971931,0.2282492729034105,0.15909091752350873",1,1,1,False,False,False,False,False,False,12/05/2021
223,1,SSWI000000005446478,A,B,C,animal,animal,animal,0.8369140625,0.84619140625,0.86474609375,"0.4204545412382456,0.48188918557210536,0.24005683504701747,0.3267045412382456","0.4520596327390352,0.47762783247649127,0.25781247681035097,0.30681816495298253","0.4417613530956141,0.4797585090242983,0.2386363762852631,0.31747155928684223",1,1,1,False,False,False,False,False,False,12/05/2021
224,1,SSWI000000005446505,A,B,C,animal,animal,animal,0.87890625,0.87646484375,0.86962890625,"0.30646305026254395,0.5174005386677194,0.19247155928684223,0.33025566495298253","0.3052201662382456,0.512073853095614,0.1921165025705262,0.32386362371473687","0.30486503995298253,0.512073853095614,0.18785507990596503,0.32457387628526313",1,1,1,False,False,False,False,False,False,12/05/2021
225,1,SSWI000000005446515,A,B,C,animal,animal,animal,0.8837890625,0.84912109375,0.859375,"0.8366477061912282,0.7505326662382457,0.3267045876175437,0.49893466752350873","0.82421875,0.7407670412382457,0.3515625,0.5184659175235088","0.8302556649529825,0.7434303724294737,0.33948867009403494,0.5102982448589476",1,1,1,False,False,False,False,False,False,12/05/2021
226,1,SSWI000000005446574,A,B,C,animal,animal,"animal,animal",0.8369140625,0.9072265625,"0.93017578125,0.294189453125","0.8579545180485966,0.5855823737147369,0.2826704587617544,0.7606534175235088","0.580078125,0.6019176146904386,0.83984375,0.7649147706191228","0.5,0.5994318118573685,1.0,0.7585227061912282;0.3038884919465132,0.5567293833816668,0.576882098583465,0.588245728095614",1,1,2,False,False,False,False,False,False,12/05/2021
227,1,SSWI000000005534323,A,B,C,,animal,animal,,0.85205078125,0.814453125,,"0.3401988530956141,0.8224431881426315,0.18821020619122816,0.14772729380877184","0.5529119149529825,0.7443181417633334,0.11221591752350873,0.11221587114421068",0,1,1,True,False,False,False,False,False,12/05/2021
228,1,SSWI000000005534451,A,B,C,animal,animal,animal,0.50390625,0.5380859375,0.50830078125,"0.18323862951214914,0.8124999536207019,0.09126419716692985,0.08522724742947378","0.18377130154780705,0.8124999536207019,0.09019885309561408,0.08522724742947378","0.18292790560736844,0.8132102061912282,0.0908203125,0.08522724742947378",1,1,1,False,False,False,False,False,False,12/05/2021
229,1,SSWI000000005770532,A,B,C,animal,,,0.425048828125,,,"0.3140092287382456,0.5216619149529825,0.16033378995298253,0.17613632990596503",,,1,0,0,False,True,True,False,False,False,12/05/2021
230,1,SSWI000000006064953,A,B,C,animal,animal,"animal,animal",0.55908203125,0.51708984375,"0.5595703125,0.58544921875","0.7093394549059651,0.6107954355721054,0.05575283247649126,0.07528412885578932","0.7095170180485966,0.609730103095614,0.055397706191228156,0.07599428866771941","0.8387783711442107,0.5848721443338597,0.11079541238245631,0.1370738762852631;0.7096945811912282,0.6107954355721054,0.05362216752350874,0.07315337114421068",1,1,2,False,False,False,False,False,False,12/05/2021
231,1,SSWI000000006105885,A,B,C,,"animal,animal,animal","animal,animal,animal",,"0.6591796875,0.64404296875,0.322265625","0.5263671875,0.36865234375,0.572265625",,"0.7670454355721054,0.5600141855721054,0.2514204587617544,0.1761363762852631;0.6599786636677194,0.27618961855995616,0.13458808504701747,0.18483663402429829;0.12295809342868422,0.65234375,0.24591618685736844,0.31463066495298253","0.8338068118573685,0.5269886237147369,0.21306821133228057,0.15625;0.11985085438087718,0.6525212899529825,0.23970170876175437,0.31427558504701747;0.6910511237147369,0.18985261888127197,0.16903408247649127,0.3276810921434211",0,3,3,True,False,False,False,False,False,12/05/2021
232,1,SSWI000000006317506,A,B,C,animal,animal,animal,0.83203125,0.8623046875,0.8134765625,"0.5518465824764912,0.7416548105721054,0.21306816495298253,0.12038354380877185","0.8863636005250879,0.7890624536207019,0.2244317886677194,0.12215908247649127","0.9321732912382457,0.8103693118573685,0.13565341752350873,0.1605113762852631",1,1,1,False,False,False,False,False,False,12/05/2021
233,1,SSWI000000006334223,A,B,C,animal,animal,animal,0.76416015625,0.80224609375,0.76513671875,"0.5252130386677194,0.9417613762852631,0.25213066495298253,0.11221591752350873","0.6983309342868422,0.9495738762852631,0.23686079123824563,0.09659091752350873","0.7863991224294737,0.9495738299059651,0.20561074485894756,0.09943183504701748",1,1,1,False,False,False,False,False,False,12/05/2021
234,1,SSWI000000006348716,A,B,C,animal,,,0.623046875,,,"0.5894886005250879,0.681995728095614,0.3267045412382456,0.23544037885578933",,,1,0,0,False,True,True,False,False,False,12/05/2021
235,1,SSWI000000006448362,A,B,C,animal,animal,animal,0.853515625,0.8310546875,0.8515625,"0.06782670296434211,0.6663707049059651,0.13565340592868422,0.20134941495298253","0.05861594460162937,0.7270951430485966,0.11714311079674125,0.2418323737147369","0.08243074913517683,0.75,0.15829189606350605,0.265625",1,1,1,False,False,False,False,False,False,12/05/2021
236,1,SSWI000000006487171,A,B,C,,,animal,,,0.296875,,,"0.2796519780956141,0.5191761237147369,0.08416191495298252,0.056107912382456306",0,0,1,True,True,False,False,False,False,12/05/2021
237,1,SSWI000000006489319,A,B,C,"animal,animal","animal,animal",animal,"0.85791015625,0.62646484375","0.56884765625,0.85888671875",0.82177734375,"0.7585227293808772,0.6935369149529825,0.4829545412382456,0.46661933504701747;0.3167613530956141,0.7789417255250879,0.07528408247649127,0.1949573737147369","0.31551845747649127,0.7769886005250879,0.07173295876175437,0.19744311857368446;0.6649502809286842,0.6670809342868422,0.6388494381426315,0.5067471211442107","0.6261540792633334,0.6587357448589476,0.6553621610971931,0.5120738299059651",2,2,1,False,False,False,False,False,False,12/05/2021
238,1,SSWI000000006563329,A,B,C,animal,animal,animal,0.751953125,0.69189453125,0.76513671875,"0.8693181649529825,0.7407670412382457,0.23579550514105244,0.14346591752350873","0.5799005386677194,0.7024147474294737,0.1789772474294738,0.12215908247649127","0.5397727061912282,0.7086292255250879,0.15056816495298253,0.1424005386677194",1,1,1,False,False,False,False,False,False,12/05/2021
239,1,SSWI000000006772893,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
240,1,SSWI000000006775920,A,B,C,animal,animal,animal,0.326416015625,0.78076171875,0.90771484375,"0.04003906091477009,0.6127485837617543,0.07892400252782827,0.32137783247649127","0.18217329123824563,0.723011353095614,0.36434658247649127,0.5539772938087718","0.21271306185736844,0.71484375,0.42542612371473687,0.5703125",1,1,1,False,False,False,False,False,False,12/05/2021
241,1,SSWI000000006775933,A,B,C,animal,"animal,animal","animal,animal",0.533203125,"0.67236328125,0.865234375","0.87353515625,0.740234375","0.053932879833464925,0.734374976810351,0.10786575966692985,0.47727270619122814","0.2737926030956141,0.5007101931470506,0.5475852061912282,0.968749933329759;0.2450283943338597,0.7555042487147369,0.4900567886677194,0.4889915025705262","0.32013493685736844,0.5,0.6402698737147369,1.0;0.3726029787382456,0.7510653324764912,0.501953125,0.49786933504701747",1,2,2,False,False,False,False,False,False,12/05/2021
242,1,SSWI000000006776015,A,B,C,animal,animal,animal,0.88623046875,0.88427734375,0.9072265625,"0.6020951662382457,0.6903409059286842,0.38955966752350873,0.6036931881426315","0.3069957338930263,0.7125354987147369,0.5443891971669299,0.5749290025705263","0.2436967307311061,0.7368607912382457,0.4785156210142791,0.5262784175235088",1,1,1,False,False,False,False,False,False,12/05/2021
243,1,SSWI000000006776075,A,B,C,"animal,animal,animal",animal,animal,"0.60791015625,0.37353515625,0.50537109375",0.88916015625,0.8681640625,"0.46946022938087717,0.740589478095614,0.2748579587617544,0.5188210438087718;0.3151633427860527,0.7535511005250879,0.04794035566614029,0.0894886237147369;0.392844440726886,0.6095525515478071,0.441583778358158,0.780894896904386","0.3370916169465132,0.6084872074764912,0.510475848583465,0.77734375","0.3093039605392873,0.6079545180485966,0.5617897387333554,0.7812499536207019",3,1,1,False,False,False,False,False,False,12/05/2021
244,1,SSWI000000006807033,A,B,C,"animal,animal","animal,animal","animal,animal","0.67138671875,0.8486328125","0.6279296875,0.83984375","0.71435546875,0.8623046875","0.0589488615256403,0.4494850599294738,0.11754260942521066,0.6194957049059651;0.6510120380250879,0.5708451314537721,0.5857599136677194,0.812855056716316","0.056973541925426315,0.4462890567025877,0.11368074862563864,0.6301491340242983;0.6631746842868422,0.5729758601782894,0.6139914561912282,0.834161949737456","0.05839399488976842,0.444247150131272,0.11652165455432285,0.6157670296434211;0.674183228095614,0.5385297989772808,0.6516335438087718,0.883167556716316",2,2,2,False,False,False,False,False,False,12/05/2021
245,1,SSWI000000006823389,A,B,C,animal,animal,animal,0.80712890625,0.79443359375,0.73388671875,"0.4797584974294738,0.8842329123824563,0.0859375,0.13494316495298253","0.47017043557210536,0.8160511005250879,0.07102270619122815,0.1051136237147369","0.4641334974294738,0.7919033943338597,0.06747158247649127,0.09375004637929807",1,1,1,False,False,False,False,False,False,12/05/2021
246,1,SSWI000000006993957,A,B,C,animal,animal,animal,0.779296875,0.84716796875,0.857421875,"0.07521750710162937,0.8565340592868422,0.15034623579674125,0.18039770619122816","0.3540482796434211,0.8522727293808772,0.16761360052508786,0.16619321133228057","0.3590198853095614,0.8558238299059651,0.17826706442789467,0.16051132990596503",1,1,1,False,False,False,False,False,False,12/05/2021
247,1,SSWI000000007147330,A,B,C,animal,animal,animal,0.9228515625,0.93896484375,0.90478515625,"0.34144175161344303,0.49573864473035634,0.579190326679079,0.9573863806333223","0.581143451679079,0.5969459974294737,0.8206675915007896,0.7720169948589476","0.6026278208816668,0.6216264162382457,0.793323853095614,0.7254971675235088",1,1,1,False,False,False,False,False,False,12/05/2021
248,1,SSWI000000007234793,A,B,C,animal,animal,"animal,animal",0.407470703125,0.265625,"0.354736328125,0.302001953125","0.7009943118573685,0.7741477061912282,0.1761363762852631,0.2982954123824563","0.6965553956191228,0.7663351830015791,0.1793323737147369,0.27698862371473687","0.31427556185736844,0.8451704587617543,0.078125,0.10227275257052622;0.6981534175235088,0.7627840824764912,0.17755683504701747,0.28125",1,1,2,False,False,False,False,False,False,12/05/2021
249,1,SSWI000000007439898,A,B,C,,,"animal,animal",,,"0.341796875,0.68408203125",,,"0.1012073853095614,0.5901988299059651,0.07350852061912282,0.1328125;0.26242897358346495,0.5348011237147369,0.4019886353095614,0.453125",0,0,2,True,True,False,False,False,False,12/05/2021
